date,open,high,low,close,volume,average,barCount
2025-02-10,3178.2,3178.2,3178.2,3178.2,0.0,3178.2,0
2025-02-11,3184.1,3184.1,3184.1,3184.1,0.0,3184.1,0
2025-02-12,3185.0,3185.0,3185.0,3185.0,0.0,3185.0,0
2025-02-13,3201.6,3201.6,3201.6,3201.6,0.0,3201.6,0
2025-02-14,3153.8,3153.8,3153.8,3153.8,0.0,3153.8,0
2025-02-18,3202.2,3202.2,3202.2,3202.2,0.0,3202.2,0
2025-02-19,3184.9,3184.9,3184.9,3184.9,0.0,3184.9,0
2025-02-20,3205.3,3205.3,3205.3,3205.3,0.0,3205.3,0
2025-02-21,3201.8,3201.8,3201.8,3201.8,0.0,3201.8,0
2025-02-24,3214.1,3214.1,3214.1,3214.1,0.0,3214.1,0
2025-02-25,3169.4,3169.4,3169.4,3169.4,0.0,3169.4,0
2025-02-26,3180.4,3180.4,3180.4,3180.4,0.0,3180.4,0
2025-02-27,3145.7,3145.7,3145.7,3145.7,0.0,3145.7,0
2025-02-28,3096.8,3096.8,3096.8,3096.8,0.0,3096.8,0
2025-03-03,3150.9,3150.9,3150.9,3150.9,0.0,3150.9,0
2025-03-04,3169.7,3169.7,3169.7,3169.7,0.0,3169.7,0
2025-03-05,3174.5,3174.5,3174.5,3174.5,0.0,3174.5,0
2025-03-06,3175.1,3175.1,3175.1,3175.1,0.0,3175.1,0
2025-03-07,3161.5,3161.5,3161.5,3161.5,0.0,3161.5,0
2025-03-10,3145.0,3145.0,3145.0,3145.0,0.0,3145.0,0
2025-03-11,3167.1,3167.1,3167.1,3167.1,0.0,3167.1,0
2025-03-12,3191.7,3191.7,3191.7,3191.7,0.0,3191.7,0
2025-03-13,3236.7,3236.7,3236.7,3236.7,0.0,3236.7,0
2025-03-14,3245.9,3245.9,3245.9,3245.9,0.0,3245.9,0
2025-03-17,3251.1,3251.1,3251.1,3251.1,0.0,3251.1,0
2025-03-18,3289.3,3289.3,3289.3,3289.3,0.0,3289.3,0
2025-03-19,3290.3,3290.3,3290.3,3290.3,0.0,3290.3,0
2025-03-20,3291.7,3291.7,3291.7,3291.7,0.0,3291.7,0
2025-03-21,3264.7,3264.7,3264.7,3264.7,0.0,3264.7,0
2025-03-24,3258.6,3258.6,3258.6,3258.6,0.0,3258.6,0
2025-03-25,3269.6,3269.6,3269.6,3269.6,0.0,3269.6,0
2025-03-26,3266.0,3266.0,3266.0,3266.0,0.0,3266.0,0
2025-03-27,3302.2,3302.2,3302.2,3302.2,0.0,3302.2,0
2025-03-28,3326.6,3326.6,3326.6,3326.6,0.0,3326.6,0
2025-03-31,3363.6,3363.6,3363.6,3363.6,0.0,3363.6,0
2025-04-01,3359.4,3359.4,3359.4,3359.4,0.0,3359.4,0
2025-04-02,3381.4,3381.4,3381.4,3381.4,0.0,3381.4,0
2025-04-03,3334.9,3334.9,3334.9,3334.9,0.0,3334.9,0
2025-04-04,3243.2,3243.2,3243.2,3243.2,0.0,3243.2,0
2025-04-07,3181.9,3181.9,3181.9,3181.9,0.0,3181.9,0
2025-04-08,3200.7,3200.7,3200.7,3200.7,0.0,3200.7,0
2025-04-09,3297.3,3297.3,3297.3,3297.3,0.0,3297.3,0
2025-04-10,3396.6,3396.6,3396.6,3396.6,0.0,3396.6,0
2025-04-11,3471.8,3471.8,3471.8,3471.8,0.0,3471.8,0
2025-04-14,3453.4,3453.4,3453.4,3453.4,0.0,3453.4,0
2025-04-15,3467.8,3467.8,3467.8,3467.8,0.0,3467.8,0
2025-04-16,3578.5,3578.5,3578.5,3578.5,0.0,3578.5,0
2025-04-17,3560.0,3560.0,3560.0,3560.0,0.0,3560.0,0
2025-04-21,3660.1,3660.1,3660.1,3660.1,0.0,3660.1,0
2025-04-22,3657.7,3657.7,3657.7,3657.7,0.0,3657.7,0
2025-04-23,3530.7,3530.7,3530.7,3530.7,0.0,3530.7,0
2025-04-24,3587.4,3587.4,3587.4,3587.4,0.0,3587.4,0
2025-04-25,3535.9,3535.9,3535.9,3535.9,0.0,3535.9,0
2025-04-28,3585.9,3585.9,3585.9,3585.9,0.0,3585.9,0
2025-04-29,3570.2,3570.2,3570.2,3570.2,0.0,3570.2,0
2025-04-30,3551.8,3551.8,3551.8,3551.8,0.0,3551.8,0
2025-05-01,3454.2,3454.2,3454.2,3454.2,0.0,3454.2,0
2025-05-02,3476.0,3476.0,3476.0,3476.0,0.0,3476.0,0
2025-05-05,3557.7,3557.7,3557.7,3557.7,0.0,3557.7,0
2025-05-06,3661.5,3661.5,3661.5,3661.5,0.0,3661.5,0
2025-05-07,3631.1,3631.1,3631.1,3631.1,0.0,3631.1,0
2025-05-08,3545.6,3545.6,3545.6,3545.6,0.0,3545.6,0
2025-05-09,3583.6,3583.6,3583.6,3583.6,0.0,3583.6,0
2025-05-12,3467.9,3467.9,3467.9,3467.9,0.0,3467.9,0
2025-05-13,3489.1,3489.1,3489.1,3489.1,0.0,3489.1,0
2025-05-14,3427.2,3427.2,3427.2,3427.2,0.0,3427.2,0
2025-05-15,3464.1,3464.1,3464.1,3464.1,0.0,3464.1,0
2025-05-16,3422.9,3422.9,3422.9,3422.9,0.0,3422.9,0
2025-05-19,3471.6,3471.6,3471.6,3471.6,0.0,3471.6,0
2025-05-20,3521.8,3521.8,3521.8,3521.8,0.0,3521.8,0
2025-05-21,3553.5,3553.5,3553.5,3553.5,0.0,3553.5,0
2025-05-22,3535.5,3535.5,3535.5,3535.5,0.0,3535.5,0
2025-05-23,3608.9,3608.9,3608.9,3608.9,0.0,3608.9,0
2025-05-27,3545.0,3545.0,3545.0,3545.0,0.0,3545.0,0
2025-05-28,3537.6,3537.6,3537.6,3537.6,0.0,3537.6,0
2025-05-29,3555.7,3555.7,3555.7,3555.7,0.0,3555.7,0
2025-05-30,3526.5,3526.5,3526.5,3526.5,0.0,3526.5,0
2025-06-02,3610.5,3610.5,3610.5,3610.5,0.0,3610.5,0
2025-06-03,3593.2,3593.2,3593.2,3593.2,0.0,3593.2,0
2025-06-04,3614.6,3614.6,3614.6,3614.6,0.0,3614.6,0
2025-06-05,3588.1,3588.1,3588.1,3588.1,0.0,3588.1,0
2025-06-06,3559.8,3559.8,3559.8,3559.8,0.0,3559.8,0
2025-06-09,3567.9,3567.9,3567.9,3567.9,0.0,3567.9,0
2025-06-10,3556.4,3556.4,3556.4,3556.4,0.0,3556.4,0
2025-06-11,3555.9,3555.9,3555.9,3555.9,0.0,3555.9,0
2025-06-12,3612.2,3612.2,3612.2,3612.2,0.0,3612.2,0
2025-06-13,3664.8,3664.8,3664.8,3664.8,0.0,3664.8,0
2025-06-16,3628.6,3628.6,3628.6,3628.6,0.0,3628.6,0
2025-06-17,3619.4,3619.4,3619.4,3619.4,0.0,3619.4,0
2025-06-18,3619.4,3619.4,3619.4,3619.4,0.0,3619.4,0
2025-06-20,3597.2,3597.2,3597.2,3597.2,0.0,3597.2,0
2025-06-23,3605.8,3605.8,3605.8,3605.8,0.0,3605.8,0
2025-06-24,3544.3,3544.3,3544.3,3544.3,0.0,3544.3,0
2025-06-25,3553.2,3553.2,3553.2,3553.2,0.0,3553.2,0
2025-06-26,3557.8,3557.8,3557.8,3557.8,0.0,3557.8,0
