date,open,high,low,close,volume,average,barCount
2025-04-14,3487.6,3487.6,3487.6,3487.6,0.0,3487.6,0
2025-04-15,3502.2,3502.2,3502.2,3502.2,0.0,3502.2,0
2025-04-16,3612.9,3612.9,3612.9,3612.9,0.0,3612.9,0
2025-04-17,3594.5,3594.5,3594.5,3594.5,0.0,3594.5,0
2025-04-21,3695.2,3695.2,3695.2,3695.2,0.0,3695.2,0
2025-04-22,3693.3,3693.3,3693.3,3693.3,0.0,3693.3,0
2025-04-23,3566.4,3566.4,3566.4,3566.4,0.0,3566.4,0
2025-04-24,3624.1,3624.1,3624.1,3624.1,0.0,3624.1,0
2025-04-25,3572.9,3572.9,3572.9,3572.9,0.0,3572.9,0
2025-04-28,3622.9,3622.9,3622.9,3622.9,0.0,3622.9,0
2025-04-29,3605.8,3605.8,3605.8,3605.8,0.0,3605.8,0
2025-04-30,3585.3,3585.3,3585.3,3585.3,0.0,3585.3,0
2025-05-01,3489.1,3489.1,3489.1,3489.1,0.0,3489.1,0
2025-05-02,3510.9,3510.9,3510.9,3510.9,0.0,3510.9,0
2025-05-05,3591.2,3591.2,3591.2,3591.2,0.0,3591.2,0
2025-05-06,3695.1,3695.1,3695.1,3695.1,0.0,3695.1,0
2025-05-07,3664.7,3664.7,3664.7,3664.7,0.0,3664.7,0
2025-05-08,3578.6,3578.6,3578.6,3578.6,0.0,3578.6,0
2025-05-09,3616.6,3616.6,3616.6,3616.6,0.0,3616.6,0
2025-05-12,3500.9,3500.9,3500.9,3500.9,0.0,3500.9,0
2025-05-13,3522.1,3522.1,3522.1,3522.1,0.0,3522.1,0
2025-05-14,3460.2,3460.2,3460.2,3460.2,0.0,3460.2,0
2025-05-15,3497.1,3497.1,3497.1,3497.1,0.0,3497.1,0
2025-05-16,3455.9,3455.9,3455.9,3455.9,0.0,3455.9,0
2025-05-19,3504.6,3504.6,3504.6,3504.6,0.0,3504.6,0
2025-05-20,3554.8,3554.8,3554.8,3554.8,0.0,3554.8,0
2025-05-21,3586.3,3586.3,3586.3,3586.3,0.0,3586.3,0
2025-05-22,3568.3,3568.3,3568.3,3568.3,0.0,3568.3,0
2025-05-23,3641.7,3641.7,3641.7,3641.7,0.0,3641.7,0
2025-05-27,3577.8,3577.8,3577.8,3577.8,0.0,3577.8,0
2025-05-28,3570.4,3570.4,3570.4,3570.4,0.0,3570.4,0
2025-05-29,3588.5,3588.5,3588.5,3588.5,0.0,3588.5,0
2025-05-30,3559.3,3559.3,3559.3,3559.3,0.0,3559.3,0
2025-06-02,3643.3,3643.3,3643.3,3643.3,0.0,3643.3,0
